Prvn,Pftn,Cont,Longit,Latit,Taotpnm,Fctn
甘肃省,临夏回族自治州,和政县,103.244942,35.365063,民主山房庙,全真
甘肃省,临夏回族自治州,和政县,103.334778,35.42971,洒拉崖庙,全真
甘肃省,临夏回族自治州,和政县,103.356949,35.443844,清源庙,全真
甘肃省,临夏回族自治州,和政县,103.349388,35.429482,清虚观,全真
甘肃省,临夏回族自治州,和政县,103.171753,35.460659,潘咀庙,全真
甘肃省,临夏回族自治州,和政县,103.324043,35.468422,王孟家庙,全真
甘肃省,临夏回族自治州,和政县,103.203049,35.3951,石灰沟庙,全真
甘肃省,临夏回族自治州,和政县,103.401581,35.2771,福神庙,全真
甘肃省,临夏回族自治州,和政县,103.238609,35.451019,脖项庙,全真
甘肃省,临夏回族自治州,和政县,103.372719,35.357639,腰套福神庙,全真
甘肃省,临夏回族自治州,和政县,103.208824,35.456001,腰沟庙,全真
甘肃省,临夏回族自治州,和政县,103.317551,35.301712,草滩福神庙,全真
甘肃省,临夏回族自治州,和政县,103.350227,35.346512,蒋台福神庙,全真
甘肃省,临夏回族自治州,和政县,103.334488,35.322384,西番庄福神庙,全真
甘肃省,临夏回族自治州,和政县,103.329208,35.503189,贾百户庙,全真
甘肃省,临夏回族自治州,和政县,103.142838,35.37912,赤洼尕庙,全真
甘肃省,临夏回族自治州,和政县,103.211479,35.465214,赵家庙,全真
甘肃省,临夏回族自治州,和政县,103.330223,35.415012,邓家庄庙,全真
甘肃省,临夏回族自治州,和政县,103.321259,35.360161,金场沟庙,全真
甘肃省,临夏回族自治州,和政县,103.174797,35.428749,金家庙,全真
甘肃省,临夏回族自治州,和政县,103.224068,35.484142,闵家尕庙,全真
甘肃省,临夏回族自治州,和政县,103.351273,35.50333,陈家洼庙,全真
甘肃省,临夏回族自治州,和政县,103.285217,35.444202,韩沙二郎庙,全真
甘肃省,临夏回族自治州,和政县,103.208824,35.456001,马集庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.87581,35.71768,积石山县中咀岭乡中咀岭大庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.978683,35.803112,积石山县关家川乡九滩庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.015282,35.619892,积石山县关家川乡曹家大庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.87581,35.71768,积石山县关家川乡李家观,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.926674,35.755463,积石山县关家川乡石磨庄菩萨观,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.911591,35.596199,积石山县关家川乡谢家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.770264,35.775154,积石山县刘集乡崔家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.88044,35.713322,积石山县刘集乡李家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.87581,35.71768,积石山县刘集乡祁家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.786781,35.805771,积石山县刘集乡龙王庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.786781,35.805771,积石山县别藏镇佘家咀尕庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.864464,35.762253,积石山县别藏镇大庄庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.97464,35.600422,积石山县别藏镇杨家岭庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.780746,35.820713,积石山县别藏镇焦家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.780746,35.820713,积石山县别藏镇红星谢家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.786781,35.805771,积石山县别藏镇纳莫沟庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.816917,35.775162,积石山县吹麻滩镇祥云山乌龙观,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.759773,35.829231,积石山县大河家镇郭家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.008904,35.796501,积石山县安集乡三坪庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.020958,35.731033,积石山县安集乡五山庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.006569,35.757072,积石山县安集乡安家观,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.049149,35.741512,积石山县安集乡杨家湾庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.000099,35.778423,积石山县安集乡苟家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.056252,35.727043,积石山县安集乡蒲家湾庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.88044,35.713322,积石山县寨子沟乡侯家坪土主庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.98127,35.619438,积石山县寨子沟乡善家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.87581,35.71768,积石山县寨子沟乡大张家尕庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.816917,35.775162,积石山县寨子沟乡大张家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.856682,35.742741,积石山县寨子沟乡曹姚一社庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.789619,35.768429,积石山县寨子沟乡曹姚庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.789619,35.768429,积石山县寨子沟乡瓦窑沟庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.999977,35.677773,积石山县寨子沟乡陈家河观,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.88044,35.713322,积石山县小关乡隆基庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.88916,35.648842,积石山县居集镇业卜湾庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.786781,35.805771,积石山县居集镇巴也庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.88044,35.713322,积石山县居集镇李录家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.905434,35.651611,积石山县居集镇甘藏庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.92939,35.640762,积石山县居集镇赵家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.953148,35.653801,积石山县徐扈家乡张家坟庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.979988,35.75901,积石山县徐扈家乡杨王家尕庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.911095,35.688942,积石山县柳沟乡柳沟庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.422768,36.038643,积石山县石塬乡大庄崖窑庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.80632,35.760742,积石山县石塬乡樊家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.858734,35.806793,积石山县石塬乡社洼观,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.007942,35.744591,积石山县胡林家乡西高庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.786781,35.805771,积石山县郭干乡大杨家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.808281,35.757812,积石山县郭干乡松树湾庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.88044,35.713322,积石山县郭干乡陈家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.037979,35.65699,积石山县银川乡刘王庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.064621,35.670712,积石山县银川乡庙庄庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.065033,35.642521,积石山县银川乡新庄大庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.089539,35.716373,积石山县银川乡水陈庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.005325,35.609756,积石山县铺川乡代咀庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.040611,35.644932,积石山县铺川乡咀头庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.313057,35.70924,积石山县铺川乡寨子庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.054321,35.618362,积石山县铺川乡康家庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,103.011292,35.5951,积石山县铺川乡湫池庙,全真
甘肃省,临夏回族自治州,积石山保安族东乡,102.914871,35.694111,积石山县铺川乡董下庙,全真
甘肃省,临夏回族自治州,康乐县,103.75119,34.972332,紫霄宫,全真
甘肃省,临夏回族自治州,临夏市,103.213735,35.602393,白云观,全真
甘肃省,临夏回族自治州,临夏市,103.194031,35.592339,刘家庙,全真
甘肃省,临夏回族自治州,临夏市,103.106438,35.552212,拦家观,全真
甘肃省,临夏回族自治州,临夏市,103.184929,35.588802,胡家庄福神庙,全真
甘肃省,临夏回族自治州,临夏市,103.235794,35.638,苟家观,全真
甘肃省,临夏回族自治州,临夏市,103.218628,35.598591,金花坛,全真
甘肃省,临夏回族自治州,临夏县,103.123734,35.613651,三岔沟龙王庙,全真
甘肃省,临夏回族自治州,临夏县,103.048683,35.46294,三法观,全真
甘肃省,临夏回族自治州,临夏县,103.228004,35.645184,三皇观,全真
甘肃省,临夏回族自治州,临夏县,103.075638,35.451351,三龙山二郎庙,全真
甘肃省,临夏回族自治州,临夏县,103.228004,35.645184,上五排庙,全真
甘肃省,临夏回族自治州,临夏县,103.26786,35.511002,上刘排二郎庙,全真
甘肃省,临夏回族自治州,临夏县,103.124222,35.423813,下五排福神庙,全真
甘肃省,临夏回族自治州,临夏县,103.237877,35.657341,中寨庙,全真
甘肃省,临夏回族自治州,临夏县,103.190399,35.721119,临夏混元观,全真
甘肃省,临夏回族自治州,临夏县,103.013268,35.504333,二郎庙,全真
甘肃省,临夏回族自治州,临夏县,103.232849,35.520943,五一杨家大庙,全真
甘肃省,临夏回族自治州,临夏县,102.993568,35.488953,五山寺,全真
甘肃省,临夏回族自治州,临夏县,102.97776,35.439201,何家庙,全真
甘肃省,临夏回族自治州,临夏县,103.11425,35.508373,余家庙,全真
甘肃省,临夏回族自治州,临夏县,103.095314,35.590641,余王二郎庙,全真
甘肃省,临夏回族自治州,临夏县,103.188103,35.672112,侯段福神庙,全真
甘肃省,临夏回族自治州,临夏县,103.198631,35.535683,八排庙,全真
甘肃省,临夏回族自治州,临夏县,103.020294,35.454323,兰达庙,全真
甘肃省,临夏回族自治州,临夏县,103.193443,35.614269,关东社泉眼庙,全真
甘肃省,临夏回族自治州,临夏县,103.193443,35.614269,关前社福神庙,全真
甘肃省,临夏回族自治州,临夏县,103.135849,35.659332,冉坪祖师殿,全真
甘肃省,临夏回族自治州,临夏县,103.124222,35.423813,冯唐庙,全真
甘肃省,临夏回族自治州,临夏县,103.166481,35.70895,冯家庙,全真
甘肃省,临夏回族自治州,临夏县,102.957718,35.540974,凉经山石庙,全真
甘肃省,临夏回族自治州,临夏县,103.210632,35.622841,刘仲家党家庙,全真
甘肃省,临夏回族自治州,临夏县,103.24317,35.6045,刘家沟庙,全真
甘肃省,临夏回族自治州,临夏县,103.102432,35.741653,刘魏家福神庙,全真
甘肃省,临夏回族自治州,临夏县,103.198631,35.535683,勉草湾庙,全真
甘肃省,临夏回族自治州,临夏县,102.982849,35.488529,包家庄土主庙,全真
甘肃省,临夏回族自治州,临夏县,103.096344,35.51984,卢家庙,全真
甘肃省,临夏回族自治州,临夏县,103.042473,35.482964,双城山神庙,全真
甘肃省,临夏回族自治州,临夏县,103.07402,35.476273,古城山金花坛,全真
甘肃省,临夏回族自治州,临夏县,103.162079,35.656033,台子社尕庙,全真
甘肃省,临夏回族自治州,临夏县,103.089157,35.4217,吴家庙,全真
甘肃省,临夏回族自治州,临夏县,103.100388,35.43256,周家庙,全真
甘肃省,临夏回族自治州,临夏县,103.086853,35.557293,周家湾庙,全真
甘肃省,临夏回族自治州,临夏县,103.094231,35.570213,周山庙,全真
甘肃省,临夏回族自治州,临夏县,103.096344,35.51984,周滩庙,全真
甘肃省,临夏回族自治州,临夏县,103.07402,35.476273,咀头大庄庙,全真
甘肃省,临夏回族自治州,临夏县,103.058723,35.47921,咀头庙,全真
甘肃省,临夏回族自治州,临夏县,103.033218,35.427181,围场庙,全真
甘肃省,临夏回族自治州,临夏县,103.206459,35.734074,地母宫,全真
甘肃省,临夏回族自治州,临夏县,102.908272,35.510632,城庄五山庙,全真
甘肃省,临夏回族自治州,临夏县,103.084801,35.492432,城西庙,全真
甘肃省,临夏回族自治州,临夏县,103.151978,35.44408,夏家庙,全真
甘肃省,临夏回族自治州,临夏县,102.980804,35.440193,多麻庙,全真
甘肃省,临夏回族自治州,临夏县,103.123749,35.382374,大丫口山神庙,全真
甘肃省,临夏回族自治州,临夏县,103.139534,35.640961,大寨子福神庙,全真
甘肃省,临夏回族自治州,临夏县,103.041748,35.466694,大寨子马家庙,全真
甘肃省,临夏回族自治州,临夏县,103.075638,35.451351,大山庄庙,全真
甘肃省,临夏回族自治州,临夏县,103.021423,35.470802,大庙山二圣宫,全真
甘肃省,临夏回族自治州,临夏县,103.048683,35.46294,大树底庙,全真
甘肃省,临夏回族自治州,临夏县,103.190399,35.721119,大梁庙,全真
甘肃省,临夏回族自治州,临夏县,103.0634,35.517052,大湾庙,全真
甘肃省,临夏回族自治州,临夏县,103.06041,35.399231,大滩庙,全真
甘肃省,临夏回族自治州,临夏县,103.06041,35.399231,大滩金花滩,全真
甘肃省,临夏回族自治州,临夏县,103.260559,35.584362,大赵家庙,全真
甘肃省,临夏回族自治州,临夏县,103.174675,35.621307,大鲁家二郎庙,全真
甘肃省,临夏回族自治州,临夏县,103.067215,35.495365,夹塘尕庙,全真
甘肃省,临夏回族自治州,临夏县,103.24317,35.6045,姚家庙,全真
甘肃省,临夏回族自治州,临夏县,102.906342,35.469772,姬家山庄庙,全真
甘肃省,临夏回族自治州,临夏县,103.226624,35.652081,娄高祁村福神庙,全真
甘肃省,临夏回族自治州,临夏县,103.140274,35.738323,孔家山庙,全真
甘肃省,临夏回族自治州,临夏县,103.12561,35.683353,定坪庙,全真
甘肃省,临夏回族自治州,临夏县,103.059952,35.435871,寨子庙,全真
甘肃省,临夏回族自治州,临夏县,103.088631,35.512642,寨子庙,全真
甘肃省,临夏回族自治州,临夏县,103.051125,35.509102,寺湾庙,全真
甘肃省,临夏回族自治州,临夏县,103.19133,35.709572,小刘家庙,全真
甘肃省,临夏回族自治州,临夏县,103.153801,35.7313,小寨庙,全真
甘肃省,临夏回族自治州,临夏县,103.014832,35.532192,尚家湾庙,全真
甘肃省,临夏回族自治州,临夏县,103.04969,35.424522,山神庙,全真
甘肃省,临夏回族自治州,临夏县,103.06041,35.399231,山神庙,全真
甘肃省,临夏回族自治州,临夏县,103.269699,35.54298,崔家庙,全真
甘肃省,临夏回族自治州,临夏县,103.237877,35.657341,常家祁庙,全真
甘肃省,临夏回族自治州,临夏县,103.14135,35.470543,庆家台庙,全真
甘肃省,临夏回族自治州,临夏县,103.106918,35.503422,庞管家庙,全真
甘肃省,临夏回族自治州,临夏县,103.190399,35.721119,康二庙,全真
甘肃省,临夏回族自治州,临夏县,102.865669,35.52866,康家庙,全真
甘肃省,临夏回族自治州,临夏县,103.188103,35.672112,康家福神庙,全真
