Prgrvn_i,Pfgrtn_i,Prgrvn_j,Pfgrtn_j,Year,Invja,Umja,Desja
省份i,地市i,省份j,地市j,会计年度,联合申请的发明数量,联合申请的实用新型数量,联合申请的外观设计数量
辽宁省,沈阳市,甘肃省,兰州市,2018,1,0,0
辽宁省,沈阳市,甘肃省,兰州市,2019,10,0,0
辽宁省,沈阳市,甘肃省,兰州市,2020,1,0,0
辽宁省,沈阳市,广东省,佛山市,2018,7,6,0
辽宁省,沈阳市,广东省,佛山市,2019,7,2,0
辽宁省,沈阳市,广东省,佛山市,2020,5,1,0
辽宁省,沈阳市,广东省,广州市,2018,22,13,0
辽宁省,沈阳市,广东省,广州市,2019,23,3,0
辽宁省,沈阳市,广东省,广州市,2020,28,9,0
辽宁省,沈阳市,广东省,惠州市,2018,2,0,0
辽宁省,沈阳市,广东省,惠州市,2019,1,0,0
辽宁省,沈阳市,广东省,惠州市,2020,0,2,0
辽宁省,沈阳市,广东省,汕头市,2018,1,0,0
辽宁省,沈阳市,广西壮族自治区,柳州市,2020,0,2,0
辽宁省,沈阳市,广西壮族自治区,南宁市,2019,1,0,0
辽宁省,沈阳市,广西壮族自治区,南宁市,2020,4,5,0
辽宁省,沈阳市,贵州省,毕节市,2020,1,2,0
辽宁省,沈阳市,河北省,保定市,2018,8,0,0
辽宁省,沈阳市,河北省,保定市,2019,3,3,0
辽宁省,沈阳市,河北省,保定市,2020,7,5,0
辽宁省,沈阳市,河北省,承德市,2018,1,0,0
辽宁省,沈阳市,河北省,承德市,2019,7,0,0
辽宁省,沈阳市,河北省,承德市,2020,2,0,0
辽宁省,沈阳市,河北省,廊坊市,2018,3,0,0
辽宁省,沈阳市,河北省,廊坊市,2019,6,0,0
辽宁省,沈阳市,河北省,廊坊市,2020,2,0,0
辽宁省,沈阳市,河北省,唐山市,2018,1,0,0
辽宁省,沈阳市,河北省,唐山市,2019,2,2,0
辽宁省,沈阳市,河北省,唐山市,2020,4,3,0
辽宁省,沈阳市,河北省,张家口市,2018,1,0,0
辽宁省,沈阳市,河北省,张家口市,2019,1,0,0
辽宁省,沈阳市,河南省,安阳市,2020,1,0,0
辽宁省,沈阳市,河南省,平顶山市,2018,4,0,0
辽宁省,沈阳市,河南省,平顶山市,2019,6,0,0
辽宁省,沈阳市,河南省,平顶山市,2020,9,1,0
辽宁省,沈阳市,河南省,新乡市,2019,0,1,0
辽宁省,沈阳市,河南省,周口市,2019,0,2,0
辽宁省,沈阳市,黑龙江省,哈尔滨市,2018,8,1,0
辽宁省,沈阳市,黑龙江省,哈尔滨市,2019,7,5,0
辽宁省,沈阳市,黑龙江省,哈尔滨市,2020,14,17,2
辽宁省,沈阳市,湖北省,武汉市,2018,21,4,0
辽宁省,沈阳市,湖北省,武汉市,2019,23,8,0
辽宁省,沈阳市,湖北省,武汉市,2020,12,1,0
辽宁省,沈阳市,湖北省,宜昌市,2018,1,2,0
辽宁省,沈阳市,湖北省,宜昌市,2019,2,0,0
辽宁省,沈阳市,湖南省,娄底市,2018,3,0,0
辽宁省,沈阳市,湖南省,娄底市,2020,3,0,0
辽宁省,沈阳市,湖南省,株洲市,2019,0,1,2
辽宁省,沈阳市,吉林省,吉林市,2018,28,3,0
辽宁省,沈阳市,吉林省,吉林市,2019,39,1,0
辽宁省,沈阳市,吉林省,吉林市,2020,14,1,0
辽宁省,沈阳市,吉林省,四平市,2018,1,0,0
辽宁省,沈阳市,吉林省,四平市,2019,1,18,0
辽宁省,沈阳市,吉林省,延边朝鲜族自治州,2018,2,1,0
辽宁省,沈阳市,江苏省,常州市,2018,2,0,0
辽宁省,沈阳市,江苏省,常州市,2019,2,1,0
辽宁省,沈阳市,江苏省,常州市,2020,1,1,0
辽宁省,沈阳市,江苏省,昆山市,2018,0,1,0
辽宁省,沈阳市,江苏省,廊坊市,2020,0,1,0
辽宁省,沈阳市,江苏省,南京市,2018,44,5,0
辽宁省,沈阳市,江苏省,南京市,2019,45,8,0
辽宁省,沈阳市,江苏省,南京市,2020,79,8,0
辽宁省,沈阳市,江苏省,南通市,2018,4,3,0
辽宁省,沈阳市,江苏省,南通市,2019,11,15,0
辽宁省,沈阳市,江苏省,南通市,2020,11,6,2
辽宁省,沈阳市,江苏省,宿迁市,2018,1,2,0
辽宁省,沈阳市,江苏省,宿迁市,2019,1,1,0
辽宁省,沈阳市,江苏省,无锡市,2018,4,4,0
辽宁省,沈阳市,江苏省,无锡市,2019,2,5,0
辽宁省,沈阳市,江苏省,无锡市,2020,6,5,0
辽宁省,沈阳市,江苏省,徐州市,2018,2,0,0
辽宁省,沈阳市,江苏省,徐州市,2019,3,2,0
辽宁省,沈阳市,江苏省,徐州市,2020,2,0,0
辽宁省,沈阳市,江苏省,扬州市,2018,1,0,0
辽宁省,沈阳市,江苏省,扬州市,2019,13,3,0
辽宁省,沈阳市,江苏省,扬州市,2020,46,2,0
辽宁省,沈阳市,江西省,九江市,2020,0,2,0
辽宁省,沈阳市,江西省,南昌市,2018,4,2,0
辽宁省,沈阳市,江西省,南昌市,2019,1,1,0
辽宁省,沈阳市,江西省,南昌市,2020,2,1,0
辽宁省,沈阳市,辽宁省,本溪市,2019,15,8,0
辽宁省,沈阳市,辽宁省,本溪市,2020,8,1,0
辽宁省,沈阳市,辽宁省,朝阳市,2018,1,2,0
辽宁省,沈阳市,辽宁省,朝阳市,2019,7,4,0
辽宁省,沈阳市,辽宁省,朝阳市,2020,2,3,0
辽宁省,沈阳市,辽宁省,大连市,2018,18,9,0
辽宁省,沈阳市,辽宁省,大连市,2019,65,9,0
辽宁省,沈阳市,辽宁省,大连市,2020,31,18,0
辽宁省,沈阳市,辽宁省,丹东市,2018,4,2,0
辽宁省,沈阳市,辽宁省,丹东市,2019,2,1,0
辽宁省,沈阳市,辽宁省,抚顺市,2018,17,7,0
辽宁省,沈阳市,辽宁省,抚顺市,2019,15,6,0
辽宁省,沈阳市,辽宁省,抚顺市,2020,15,6,0
辽宁省,沈阳市,内蒙古自治区,包头市,2018,9,3,0
辽宁省,沈阳市,内蒙古自治区,呼和浩特市,2019,9,3,0
辽宁省,沈阳市,内蒙古自治区,呼和浩特市,2020,1,1,0
辽宁省,沈阳市,内蒙古自治区,呼伦贝尔市,2019,1,0,0
辽宁省,沈阳市,内蒙古自治区,呼伦贝尔市,2020,1,0,0
辽宁省,沈阳市,内蒙古自治区,乌海市,2020,1,0,0
辽宁省,沈阳市,内蒙古自治区,兴安盟,2018,1,0,0
辽宁省,沈阳市,内蒙古自治区,兴安盟,2019,0,1,0
辽宁省,沈阳市,内蒙古自治区,兴安盟,2020,1,0,0
辽宁省,沈阳市,宁夏回族自治区,吴忠市,2020,1,1,0
辽宁省,沈阳市,宁夏回族自治区,中卫市,2018,4,4,0
辽宁省,沈阳市,山东省,东营市,2018,2,0,0
辽宁省,沈阳市,山东省,东营市,2019,3,0,0
辽宁省,沈阳市,山东省,东营市,2020,1,2,0
辽宁省,沈阳市,山东省,威海市,2018,1,1,0
辽宁省,沈阳市,山东省,威海市,2019,3,0,0
辽宁省,沈阳市,山东省,威海市,2020,1,0,0
辽宁省,沈阳市,山西省,晋城市,2019,1,2,0
辽宁省,沈阳市,山西省,晋城市,2020,1,3,0
辽宁省,沈阳市,山西省,晋中市,2020,0,1,0
辽宁省,沈阳市,山西省,太原市,2018,1,3,0
辽宁省,沈阳市,山西省,太原市,2019,4,2,0
辽宁省,沈阳市,山西省,太原市,2020,4,1,0
辽宁省,沈阳市,陕西省,宝鸡市,2018,4,0,0
辽宁省,沈阳市,陕西省,咸阳市,2019,0,1,0
辽宁省,沈阳市,陕西省,咸阳市,2020,0,3,0
辽宁省,沈阳市,陕西省,榆林市,2019,0,2,0
辽宁省,沈阳市,陕西省,榆林市,2020,2,2,0
辽宁省,沈阳市,上海市,上海市,2018,29,27,0
辽宁省,沈阳市,上海市,上海市,2019,70,13,2
辽宁省,沈阳市,上海市,上海市,2020,59,20,0
辽宁省,沈阳市,四川省,成都市,2018,7,1,0
辽宁省,沈阳市,四川省,成都市,2019,30,4,0
辽宁省,沈阳市,四川省,成都市,2020,20,3,0
辽宁省,沈阳市,四川省,德阳市,2018,0,1,0
辽宁省,沈阳市,四川省,凉山彝族自治州,2020,3,0,0
辽宁省,沈阳市,四川省,攀枝花市,2020,2,0,0
辽宁省,沈阳市,四川省,宜宾市,2018,1,0,0
辽宁省,沈阳市,四川省,宜宾市,2020,2,2,0
辽宁省,沈阳市,天津市,天津市,2018,6,6,0
辽宁省,沈阳市,天津市,天津市,2019,26,23,0
辽宁省,沈阳市,天津市,天津市,2020,17,10,2
辽宁省,沈阳市,西藏自治区,拉萨市,2018,2,0,0
辽宁省,沈阳市,西藏自治区,拉萨市,2019,11,0,0
辽宁省,沈阳市,西藏自治区,拉萨市,2020,0,1,0
辽宁省,沈阳市,新疆维吾尔自治区,昌吉回族自治州,2018,11,12,0
辽宁省,沈阳市,新疆维吾尔自治区,昌吉回族自治州,2019,22,13,0
辽宁省,沈阳市,新疆维吾尔自治区,昌吉回族自治州,2020,0,2,0
辽宁省,沈阳市,新疆维吾尔自治区,喀什地区,2019,1,1,0
辽宁省,沈阳市,新疆维吾尔自治区,克拉玛依市,2020,4,4,0
辽宁省,沈阳市,新疆维吾尔自治区,乌鲁木齐市,2018,11,0,0
辽宁省,沈阳市,新疆维吾尔自治区,乌鲁木齐市,2019,2,1,0
辽宁省,沈阳市,新疆维吾尔自治区,乌鲁木齐市,2020,3,0,0
辽宁省,沈阳市,云南省,昆明市,2018,2,0,0
辽宁省,沈阳市,云南省,昆明市,2020,2,0,0
辽宁省,沈阳市,云南省,文山壮族苗族自治州,2018,1,0,0
辽宁省,沈阳市,浙江省,杭州市,2018,10,6,0
辽宁省,沈阳市,浙江省,杭州市,2019,20,6,0
辽宁省,沈阳市,浙江省,杭州市,2020,13,3,0
辽宁省,沈阳市,浙江省,嘉兴市,2019,1,1,0
辽宁省,沈阳市,浙江省,嘉兴市,2020,1,1,0
辽宁省,沈阳市,浙江省,宁波市,2018,0,1,0
辽宁省,沈阳市,浙江省,宁波市,2019,3,10,2
辽宁省,沈阳市,浙江省,宁波市,2020,2,2,0
辽宁省,沈阳市,浙江省,台州市,2019,1,5,0
辽宁省,沈阳市,浙江省,台州市,2020,3,7,0
辽宁省,铁岭市,北京市,北京市,2018,17,15,0
辽宁省,铁岭市,北京市,北京市,2019,24,17,0
辽宁省,铁岭市,北京市,北京市,2020,24,16,0
辽宁省,铁岭市,广东省,广州市,2018,7,5,0
辽宁省,铁岭市,广东省,广州市,2019,11,4,0
辽宁省,铁岭市,广东省,深圳市,2020,1,10,0
辽宁省,铁岭市,广东省,中山市,2018,7,5,0
辽宁省,铁岭市,广东省,中山市,2019,11,11,0
辽宁省,铁岭市,广西壮族自治区,梧州市,2018,7,0,0
辽宁省,铁岭市,广西壮族自治区,梧州市,2019,11,4,0
辽宁省,铁岭市,江苏省,南京市,2020,1,0,0
辽宁省,铁岭市,江苏省,苏州市,2018,2,1,0
辽宁省,铁岭市,江苏省,苏州市,2019,1,0,0
辽宁省,铁岭市,江苏省,苏州市,2020,3,2,0
辽宁省,铁岭市,辽宁省,大连市,2019,0,2,0
辽宁省,铁岭市,辽宁省,辽阳市,2019,1,0,0
辽宁省,铁岭市,辽宁省,盘锦市,2018,1,1,0
辽宁省,铁岭市,辽宁省,沈阳市,2018,1,0,0
辽宁省,铁岭市,辽宁省,沈阳市,2019,5,7,0
辽宁省,铁岭市,辽宁省,沈阳市,2020,17,2,0
辽宁省,铁岭市,宁夏回族自治区,石嘴山市,2018,2,1,0
辽宁省,铁岭市,宁夏回族自治区,石嘴山市,2019,1,0,0
辽宁省,铁岭市,山东省,德州市,2020,0,1,0
辽宁省,铁岭市,山东省,菏泽市,2019,1,0,0
辽宁省,铁岭市,山东省,临沂市,2019,1,0,0
辽宁省,铁岭市,上海市,上海市,2019,1,0,0
辽宁省,铁岭市,上海市,上海市,2020,16,3,0
辽宁省,铁岭市,天津市,天津市,2018,11,13,0
辽宁省,铁岭市,天津市,天津市,2019,11,8,0
辽宁省,营口市,安徽省,合肥市,2020,0,1,0
辽宁省,营口市,安徽省,芜湖市,2020,0,1,0
辽宁省,营口市,北京市,北京市,2018,20,25,0
辽宁省,营口市,北京市,北京市,2019,20,26,0
辽宁省,营口市,北京市,北京市,2020,26,26,0
辽宁省,营口市,福建省,宁德市,2018,0,4,0
辽宁省,营口市,广东省,广州市,2018,1,7,0
辽宁省,营口市,广东省,广州市,2019,0,14,1
辽宁省,营口市,广东省,深圳市,2018,1,1,0
辽宁省,营口市,海南省,海口市,2020,0,1,0
辽宁省,营口市,河北省,保定市,2018,0,1,0
辽宁省,营口市,河北省,廊坊市,2018,1,1,0
辽宁省,营口市,河北省,石家庄市,2018,1,4,0
辽宁省,营口市,河北省,石家庄市,2019,3,13,0
辽宁省,营口市,河北省,石家庄市,2020,0,1,0
辽宁省,营口市,黑龙江省,哈尔滨市,2018,1,0,0
辽宁省,营口市,黑龙江省,哈尔滨市,2019,1,0,0
辽宁省,营口市,湖北省,武汉市,2019,1,0,0
辽宁省,营口市,江苏省,淮安市,2020,1,1,0
辽宁省,营口市,江苏省,南京市,2020,1,0,0
辽宁省,营口市,辽宁省,大连市,2018,3,2,0
辽宁省,营口市,辽宁省,大连市,2019,1,0,0
辽宁省,营口市,辽宁省,大连市,2020,7,3,0
辽宁省,营口市,辽宁省,丹东市,2020,1,0,0
辽宁省,营口市,辽宁省,盘锦市,2020,1,0,0
辽宁省,营口市,辽宁省,沈阳市,2018,2,2,0
辽宁省,营口市,辽宁省,沈阳市,2019,5,3,0
辽宁省,营口市,辽宁省,沈阳市,2020,4,6,0
辽宁省,营口市,内蒙古自治区,兴安盟,2020,0,2,0
辽宁省,营口市,青海省,海西蒙古族藏族自治州,2020,1,0,0
辽宁省,营口市,山西省,太原市,2018,2,1,0
辽宁省,营口市,山西省,太原市,2020,2,1,0
辽宁省,营口市,上海市,上海市,2020,0,1,0
辽宁省,营口市,天津市,天津市,2018,3,6,0
辽宁省,营口市,天津市,天津市,2019,0,4,0
辽宁省,营口市,天津市,天津市,2020,2,2,0
辽宁省,营口市,浙江省,嘉兴市,2018,1,0,0
内蒙古自治区,阿拉善盟,北京市,北京市,2018,1,0,0
内蒙古自治区,阿拉善盟,甘肃省,张掖市,2020,1,0,0
内蒙古自治区,阿拉善盟,广东省,广州市,2018,1,0,0
内蒙古自治区,阿拉善盟,广东省,珠海市,2020,3,2,0
内蒙古自治区,阿拉善盟,河北省,石家庄市,2020,3,4,0
内蒙古自治区,阿拉善盟,江苏省,常州市,2018,2,0,0
内蒙古自治区,阿拉善盟,江苏省,常州市,2019,6,0,0
内蒙古自治区,阿拉善盟,江苏省,常州市,2020,5,0,0
内蒙古自治区,阿拉善盟,江苏省,连云港市,2019,6,0,0
内蒙古自治区,阿拉善盟,江苏省,连云港市,2020,5,0,0
内蒙古自治区,阿拉善盟,江苏省,南京市,2020,1,0,0
内蒙古自治区,阿拉善盟,江苏省,泰州市,2018,1,0,0
内蒙古自治区,阿拉善盟,内蒙古自治区,呼和浩特市,2019,0,2,0
内蒙古自治区,阿拉善盟,上海市,上海市,2019,0,1,0
内蒙古自治区,阿拉善盟,天津市,天津市,2018,1,0,0
内蒙古自治区,巴彦淖尔市,安徽省,合肥市,2019,4,3,0
内蒙古自治区,巴彦淖尔市,安徽省,合肥市,2020,5,9,0
内蒙古自治区,巴彦淖尔市,北京市,北京市,2018,1,0,0
内蒙古自治区,巴彦淖尔市,北京市,北京市,2019,3,0,0
内蒙古自治区,巴彦淖尔市,北京市,北京市,2020,4,0,0
内蒙古自治区,巴彦淖尔市,甘肃省,兰州市,2019,0,1,0
内蒙古自治区,巴彦淖尔市,河北省,保定市,2019,2,0,0
内蒙古自治区,巴彦淖尔市,江苏省,南京市,2018,0,1,0
内蒙古自治区,巴彦淖尔市,内蒙古自治区,包头市,2018,1,0,0
内蒙古自治区,巴彦淖尔市,内蒙古自治区,包头市,2020,0,3,0
内蒙古自治区,巴彦淖尔市,内蒙古自治区,呼和浩特市,2018,4,3,0
内蒙古自治区,巴彦淖尔市,内蒙古自治区,呼和浩特市,2019,1,3,0
内蒙古自治区,巴彦淖尔市,内蒙古自治区,呼和浩特市,2020,7,15,0
内蒙古自治区,巴彦淖尔市,内蒙古自治区,乌海市,2020,6,3,0
内蒙古自治区,巴彦淖尔市,内蒙古自治区,乌兰察布市,2020,0,3,0
内蒙古自治区,巴彦淖尔市,上海市,上海市,2018,1,0,0
内蒙古自治区,巴彦淖尔市,上海市,上海市,2019,2,0,0
内蒙古自治区,巴彦淖尔市,上海市,上海市,2020,4,0,0
内蒙古自治区,巴彦淖尔市,天津市,天津市,2019,1,0,0
内蒙古自治区,巴彦淖尔市,天津市,天津市,2020,2,0,0
内蒙古自治区,包头市,福建省,三明市,2020,6,5,0
内蒙古自治区,包头市,甘肃省,兰州市,2019,1,0,0
内蒙古自治区,包头市,甘肃省,兰州市,2020,3,0,0
内蒙古自治区,包头市,河北省,保定市,2020,0,1,0
内蒙古自治区,包头市,内蒙古自治区,乌海市,2018,1,1,0
内蒙古自治区,包头市,内蒙古自治区,乌兰察布市,2020,0,3,0
内蒙古自治区,包头市,上海市,上海市,2018,4,0,0
内蒙古自治区,包头市,上海市,上海市,2019,4,3,0
内蒙古自治区,包头市,上海市,上海市,2020,6,2,0
内蒙古自治区,赤峰市,安徽省,合肥市,2018,1,1,0
内蒙古自治区,赤峰市,北京市,北京市,2018,11,19,0
内蒙古自治区,赤峰市,北京市,北京市,2019,6,17,0
内蒙古自治区,赤峰市,北京市,北京市,2020,28,21,0
内蒙古自治区,赤峰市,广东省,珠海市,2020,0,2,0
内蒙古自治区,赤峰市,河北省,承德市,2018,2,3,0
内蒙古自治区,赤峰市,河北省,承德市,2019,1,2,0
内蒙古自治区,赤峰市,河北省,廊坊市,2019,0,1,0
内蒙古自治区,赤峰市,河北省,石家庄市,2018,0,1,0
内蒙古自治区,赤峰市,河南省,南阳市,2018,0,19,0
内蒙古自治区,赤峰市,湖北省,武汉市,2020,2,0,0
内蒙古自治区,赤峰市,吉林省,吉林市,2020,2,0,0
内蒙古自治区,赤峰市,江苏省,常州市,2018,2,0,0
内蒙古自治区,赤峰市,江苏省,常州市,2019,1,0,0
内蒙古自治区,赤峰市,江苏省,常州市,2020,15,0,0
内蒙古自治区,赤峰市,江苏省,南京市,2018,2,2,0
内蒙古自治区,赤峰市,江苏省,南京市,2020,2,0,0
内蒙古自治区,赤峰市,辽宁省,沈阳市,2018,1,2,0
内蒙古自治区,赤峰市,辽宁省,沈阳市,2019,1,1,0
内蒙古自治区,赤峰市,辽宁省,沈阳市,2020,1,0,0
内蒙古自治区,赤峰市,内蒙古自治区,呼和浩特市,2018,3,5,0
内蒙古自治区,赤峰市,内蒙古自治区,呼和浩特市,2019,0,1,0
内蒙古自治区,赤峰市,内蒙古自治区,呼和浩特市,2020,5,3,0
内蒙古自治区,赤峰市,内蒙古自治区,呼伦贝尔市,2018,2,0,0
内蒙古自治区,赤峰市,内蒙古自治区,呼伦贝尔市,2020,0,1,0
内蒙古自治区,赤峰市,青海省,西宁市,2020,1,0,0
内蒙古自治区,赤峰市,山东省,济南市,2019,0,1,0
内蒙古自治区,赤峰市,上海市,上海市,2019,1,0,0
内蒙古自治区,赤峰市,四川省,成都市,2020,2,0,0
内蒙古自治区,赤峰市,天津市,天津市,2018,3,0,0
内蒙古自治区,赤峰市,天津市,天津市,2020,3,1,0
内蒙古自治区,鄂尔多斯市,安徽省,合肥市,2019,1,0,0
内蒙古自治区,鄂尔多斯市,安徽省,合肥市,2020,0,4,0
内蒙古自治区,鄂尔多斯市,安徽省,淮南市,2018,7,2,0
内蒙古自治区,鄂尔多斯市,安徽省,淮南市,2019,1,0,0
内蒙古自治区,鄂尔多斯市,安徽省,淮南市,2020,2,2,0
内蒙古自治区,鄂尔多斯市,北京市,北京市,2018,346,378,0
内蒙古自治区,鄂尔多斯市,北京市,北京市,2019,183,228,0
内蒙古自治区,鄂尔多斯市,北京市,北京市,2020,158,39,0
内蒙古自治区,鄂尔多斯市,甘肃省,兰州市,2018,2,0,0
内蒙古自治区,鄂尔多斯市,甘肃省,武威市,2018,0,1,0
内蒙古自治区,鄂尔多斯市,甘肃省,武威市,2019,1,1,0
内蒙古自治区,鄂尔多斯市,广东省,河源市,2019,0,1,0
内蒙古自治区,鄂尔多斯市,广东省,深圳市,2019,1,0,0
内蒙古自治区,鄂尔多斯市,广东省,深圳市,2020,5,0,0
内蒙古自治区,鄂尔多斯市,广东省,云浮市,2019,0,1,0
内蒙古自治区,鄂尔多斯市,广西壮族自治区,柳州市,2020,0,2,0
内蒙古自治区,鄂尔多斯市,河北省,保定市,2018,0,1,0
内蒙古自治区,鄂尔多斯市,河北省,邯郸市,2020,0,1,0
内蒙古自治区,鄂尔多斯市,河北省,廊坊市,2019,0,3,0
内蒙古自治区,鄂尔多斯市,河南省,焦作市,2019,1,0,0
内蒙古自治区,鄂尔多斯市,河南省,新乡市,2020,1,2,0
内蒙古自治区,鄂尔多斯市,河南省,郑州市,2019,0,3,0
内蒙古自治区,鄂尔多斯市,河南省,郑州市,2020,1,0,0
内蒙古自治区,鄂尔多斯市,黑龙江省,哈尔滨市,2018,3,0,0
内蒙古自治区,鄂尔多斯市,黑龙江省,哈尔滨市,2019,2,1,0
内蒙古自治区,鄂尔多斯市,黑龙江省,哈尔滨市,2020,2,0,0
内蒙古自治区,鄂尔多斯市,湖北省,武汉市,2018,0,3,0
内蒙古自治区,鄂尔多斯市,湖北省,孝感市,2018,0,1,0
内蒙古自治区,鄂尔多斯市,湖南省,株洲市,2020,0,1,0
内蒙古自治区,鄂尔多斯市,吉林省,白城市,2019,0,1,0
内蒙古自治区,鄂尔多斯市,吉林省,吉林市,2018,1,0,0
内蒙古自治区,鄂尔多斯市,江苏省,连云港市,2019,0,6,0
内蒙古自治区,鄂尔多斯市,江苏省,南京市,2018,0,1,0
内蒙古自治区,鄂尔多斯市,江苏省,南京市,2020,2,2,0
内蒙古自治区,鄂尔多斯市,江苏省,南通市,2019,2,0,0
内蒙古自治区,鄂尔多斯市,江苏省,苏州市,2019,0,1,0
内蒙古自治区,鄂尔多斯市,江苏省,徐州市,2019,3,3,0
内蒙古自治区,鄂尔多斯市,江苏省,徐州市,2020,2,1,1
内蒙古自治区,鄂尔多斯市,辽宁省,大连市,2019,0,1,0
内蒙古自治区,鄂尔多斯市,辽宁省,大连市,2020,2,7,0
内蒙古自治区,鄂尔多斯市,辽宁省,抚顺市,2018,0,1,0
内蒙古自治区,鄂尔多斯市,辽宁省,沈阳市,2018,2,0,0
内蒙古自治区,鄂尔多斯市,辽宁省,沈阳市,2019,1,0,0
内蒙古自治区,鄂尔多斯市,辽宁省,沈阳市,2020,2,2,0
内蒙古自治区,鄂尔多斯市,内蒙古自治区,巴彦淖尔市,2020,0,3,0
内蒙古自治区,鄂尔多斯市,内蒙古自治区,包头市,2018,3,1,0
